s0,s1,s2,transform,action,overall
RC,R,R,0.0131166,0.496797,0.591129
RC,R,R,0.0136552,0.512429,0.593618
C,CC,CC,0.0210194,0.652129,0.733341
C,CC,CC,0.0197849,0.632143,0.726052
C,CC,CC,0.0144062,0.625037,0.701501
C,CC,CC,0.0204893,0.598066,0.679616
C,CC,CC,0.0188824,0.593288,0.692313
C,CC,CC,0.0202991,0.614518,0.694552
C,CC,CC,0.0143072,0.585867,0.664609
C,CC,CC,0.0138175,0.575635,0.654999
C,CC,CC,0.0186678,0.5521,0.654534
C,CC,CC,0.0191559,0.599007,0.682507
C,CC,CC,0.0193987,0.606978,0.691724
C,CC,CC,0.024502,0.597925,0.697386
C,CC,CC,0.0191927,0.633961,0.71247
C,CC,CC,0.0190641,0.602807,0.687196
C,CC,CC,0.0192047,0.588225,0.680724
C,CC,CC,0.0281348,0.624284,0.715523
C,CC,CC,0.0205897,0.630543,0.710324
C,CC,CC,0.0193052,0.596065,0.692513
C,CC,CC,0.0202377,0.627199,0.715576
C,CC,CC,0.0195338,0.623043,0.704393
C,CC,RR,0.0205427,0.5987,0.698514
C,CC,RR,0.0259447,0.642597,0.729952
C,CC,RR,0.0206964,0.628899,0.712808
C,CC,RR,0.0202776,0.591604,0.685191
C,CC,RR,0.0154792,0.637144,0.722674
C,CC,RR,0.0205019,0.613091,0.696898
C,CC,RR,0.0210603,0.596211,0.693303
C,CC,RR,0.0200403,0.620871,0.701689
C,CC,RR,0.0150477,0.593414,0.670676
C,CC,RR,0.020075,0.58445,0.68445
C,CC,RR,0.0196795,0.603322,0.684028
C,CC,RR,0.0217784,0.608214,0.691598
C,CC,RR,0.0197918,0.588108,0.6738
C,CC,RR,0.0206779,0.62352,0.735558
C,CC,RR,0.0207978,0.646421,0.727073
C,CC,RR,0.0207347,0.61245,0.709049
C,CC,RR,0.0160272,0.624903,0.705281
C,CC,RR,0.0207215,0.599572,0.681781
C,CC,RR,0.0264803,0.583213,0.668931
C,CC,RR,0.0188952,0.645916,0.76792
C,CC,CR,0.0204181,0.647178,0.733547
C,CC,CR,0.0199156,0.622583,0.707333
C,CC,CR,0.0198451,0.632082,0.731624
C,CC,CR,0.0198601,0.639877,0.718949
C,CC,CR,0.0197609,0.602503,0.683885
C,CC,CR,0.0193849,0.598959,0.694507
C,CC,CR,0.0196423,0.608559,0.691278
C,CC,CR,0.0228908,0.627373,0.713485
C,CC,CR,0.0193201,0.602937,0.701146
C,CC,CR,0.0157347,0.649179,0.733492
C,CC,CR,0.0199432,0.63523,0.720114
C,CC,CR,0.0196522,0.611154,0.710715
C,CC,CR,0.0198981,0.656324,0.742328
C,CC,CR,0.0149559,0.63657,0.722465
C,CC,CR,0.0202015,0.615883,0.715658
C,CC,CR,0.0148249,0.655795,0.738844
C,CC,CR,0.0203181,0.636183,0.720531
C,CC,CR,0.0202765,0.6143,0.712999
C,CC,CR,0.0201534,0.645894,0.731319
C,CC,CR,0.0198901,0.618447,0.701729
C,CC,RC,0.021464,0.616186,0.71733
C,CC,RC,0.0201034,0.631188,0.712592
C,CC,RC,0.020106,0.59297,0.670126
C,CC,RC,0.0146875,0.580632,0.67209
C,CC,RC,0.0207108,0.604944,0.693387
C,CC,RC,0.0250039,0.612128,0.697974
C,CC,RC,0.0196067,0.578422,0.657936
C,CC,RC,0.0195694,0.596716,0.697448
C,CC,RC,0.0204387,0.617232,0.703589
C,CC,RC,0.0205379,0.626374,0.710552
C,CC,RC,0.0199173,0.586374,0.680472
C,CC,RC,0.0211004,0.638938,0.726726
C,CC,RC,0.0312167,0.641773,0.733864
C,CC,RC,0.0203122,0.622468,0.721346
C,CC,RC,0.0210956,0.640506,0.72537
C,CC,RC,0.0214689,0.63776,0.720436
C,CC,RC,0.0203643,0.604968,0.696419
C,CC,RC,0.0202444,0.612134,0.691506
C,CC,RC,0.0200222,0.602028,0.683119
C,CC,RC,0.0193587,0.575462,0.676436
C,CC,C,0.0190659,0.640743,0.726363
C,CC,C,0.0194443,0.62177,0.704756
C,CC,C,0.0204325,0.610914,0.707395
C,CC,C,0.019481,0.651149,0.735806
C,CC,C,0.0146547,0.626848,0.709015
C,CC,C,0.0142146,0.593192,0.688772
C,CC,C,0.0177021,0.64869,0.733167
C,CC,C,0.0196589,0.62215,0.704668
C,CC,C,0.0145961,0.611554,0.710946
C,CC,C,0.0191746,0.637987,0.719303
C,CC,C,0.0195774,0.62858,0.714013
C,CC,C,0.0202199,0.634207,0.733133
C,CC,C,0.0143421,0.649514,0.73449
C,CC,C,0.0270442,0.649722,0.739572
C,CC,C,0.0201714,0.629454,0.727774
C,CC,C,0.0197963,0.65813,0.746466
C,CC,C,0.0199938,0.645727,0.734643
C,CC,C,0.0146424,0.630322,0.731371
C,CC,C,0.0212566,0.663319,0.750758
C,CC,C,0.0198465,0.641539,0.726073
C,CC,R,0.0143433,0.614587,0.704882
C,CC,R,0.0143358,0.659964,0.739803
C,CC,R,0.0267837,0.650782,0.733207
C,CC,R,0.0145259,0.618291,0.706574
C,CC,R,0.013966,0.650065,0.72602
C,CC,R,0.0143034,0.640329,0.718944
C,CC,R,0.0147734,0.622885,0.714684
C,CC,R,0.0139832,0.645698,0.722468
C,CC,R,0.0147455,0.631118,0.708099
C,CC,R,0.0145569,0.612029,0.703423
C,CC,R,0.0138244,0.645189,0.72315
C,CC,R,0.00902382,0.626097,0.702035
C,CC,R,0.015089,0.628947,0.720637
C,CC,R,0.00902317,0.645733,0.721654
C,CC,R,0.0272039,0.644593,0.727422
C,CC,R,0.0147511,0.629194,0.716344
C,CC,R,0.0218226,0.646191,0.724046
C,CC,R,0.0142133,0.61622,0.692751
C,CC,R,0.01443,0.605932,0.695938
C,CC,R,0.008683,0.633771,0.712755
C,RR,CC,0.0211372,0.567235,0.653093
C,RR,CC,0.02107,0.569542,0.653371
C,RR,CC,0.021096,0.563295,0.666133
C,RR,CC,0.0212905,0.582425,0.665519
C,RR,CC,0.0214555,0.562599,0.644536
C,RR,CC,0.0206434,0.553857,0.650524
C,RR,CC,0.0212291,0.598178,0.681317
C,RR,CC,0.0245381,0.577107,0.666023
C,RR,CC,0.0215554,0.592779,0.681288
C,RR,CC,0.0221218,0.601961,0.722344
C,RR,CC,0.0217846,0.598761,0.685011
C,RR,CC,0.0212738,0.569317,0.653524
C,RR,CC,0.021507,0.591831,0.697146
C,RR,CC,0.022756,0.610507,0.698415
C,RR,CC,0.0222503,0.616373,0.704952
C,RR,CC,0.0265811,0.57906,0.68842
C,RR,CC,0.0214877,0.598126,0.683413
C,RR,CC,0.0226877,0.576947,0.666141
C,RR,CC,0.0215171,0.588364,0.673675
C,RR,CC,0.0184588,0.601254,0.720075
C,RR,RR,0.0232951,0.598778,0.686996
C,RR,RR,0.0230819,0.580654,0.66756
C,RR,RR,0.0227949,0.574608,0.659078
C,RR,RR,0.0234248,0.581815,0.675211
C,RR,RR,0.0223879,0.566146,0.653874
C,RR,RR,0.0223487,0.568154,0.654017
C,RR,RR,0.0226081,0.577224,0.681644
C,RR,RR,0.0232351,0.595183,0.681614
C,RR,RR,0.0229188,0.601364,0.687728
C,RR,RR,0.0232348,0.575903,0.678864
C,RR,RR,0.0223851,0.595379,0.684924
C,RR,RR,0.0205465,0.603041,0.688254
C,RR,RR,0.0225979,0.582839,0.685487
C,RR,RR,0.0202169,0.596642,0.681646
C,RR,RR,0.0226453,0.575078,0.659646
C,RR,RR,0.0224933,0.571249,0.659764
C,RR,RR,0.0191082,0.572944,0.67824
C,RR,RR,0.0224222,0.593199,0.678011
C,RR,RR,0.0230486,0.577506,0.665035
C,RR,RR,0.0223253,0.566626,0.664994
C,RR,CR,0.022015,0.59503,0.679276
C,RR,CR,0.0212287,0.556712,0.639571
C,RR,CR,0.0208138,0.55331,0.636714
C,RR,CR,0.0219411,0.570747,0.678614
C,RR,CR,0.0207506,0.585899,0.673899
C,RR,CR,0.0211593,0.576298,0.660336
C,RR,CR,0.0207916,0.552776,0.633639
C,RR,CR,0.020879,0.574144,0.677289
C,RR,CR,0.0332567,0.595468,0.682385
C,RR,CR,0.0211716,0.572144,0.652163
C,RR,CR,0.0212085,0.547827,0.627855
C,RR,CR,0.0206148,0.580107,0.6945
C,RR,CR,0.0232692,0.602129,0.687216
C,RR,CR,0.0179972,0.592264,0.677512
C,RR,CR,0.0228128,0.590215,0.677229
C,RR,CR,0.021421,0.591161,0.705497
C,RR,CR,0.030464,0.609865,0.699858
C,RR,CR,0.0236235,0.597684,0.688132
C,RR,CR,0.0227993,0.592241,0.693311
C,RR,CR,0.0215877,0.596341,0.68483
C,RR,RC,0.0200175,0.602407,0.690786
C,RR,RC,0.022484,0.588676,0.689633
C,RR,RC,0.0267822,0.614183,0.704285
C,RR,RC,0.0228328,0.589533,0.674267
C,RR,RC,0.0225599,0.574842,0.685038
C,RR,RC,0.0220594,0.594191,0.679613
C,RR,RC,0.0234597,0.587607,0.674628
C,RR,RC,0.0226308,0.580711,0.669001
C,RR,RC,0.0227037,0.602494,0.719193
C,RR,RC,0.0225302,0.602309,0.690835
C,RR,RC,0.023977,0.604646,0.692536
C,RR,RC,0.0225351,0.602434,0.719287
C,RR,RC,0.0240745,0.617076,0.706527
C,RR,RC,0.022836,0.601069,0.702929
C,RR,RC,0.0241162,0.623096,0.712712
C,RR,RC,0.0229497,0.606901,0.693785
C,RR,RC,0.0232138,0.587959,0.690146
C,RR,RC,0.0222231,0.595501,0.67916
C,RR,RC,0.0229484,0.582641,0.667276
C,RR,RC,0.0219899,0.564727,0.64917
C,RR,C,0.0175394,0.593308,0.719667
C,RR,C,0.0211934,0.588929,0.673354
C,RR,C,0.0213469,0.593674,0.678191
C,RR,C,0.0173266,0.568395,0.652742
C,RR,C,0.0215076,0.592897,0.708375
C,RR,C,0.0212934,0.589295,0.675692
C,RR,C,0.0215108,0.593728,0.6843
C,RR,C,0.0212183,0.572093,0.655484
C,RR,C,0.0212939,0.592985,0.709551
C,RR,C,0.0212179,0.589958,0.67964
C,RR,C,0.0216601,0.593708,0.673344
C,RR,C,0.0208598,0.551144,0.647745
C,RR,C,0.0169973,0.583485,0.663788
C,RR,C,0.0179625,0.561959,0.641451
C,RR,C,0.0202886,0.532352,0.626459
C,RR,C,0.0202456,0.572767,0.652114
C,RR,C,0.0217439,0.561688,0.642315
C,RR,C,0.0164491,0.542335,0.62482
C,RR,C,0.0201517,0.53504,0.631718
C,RR,C,0.0167842,0.576798,0.657839
C,RR,R,0.0162382,0.573166,0.652837
C,RR,R,0.0157467,0.577871,0.669035
C,RR,R,0.0173714,0.599159,0.673539
C,RR,R,0.0161438,0.570175,0.648964
C,RR,R,0.0120564,0.587489,0.663969
C,RR,R,0.016116,0.568984,0.660345
C,RR,R,0.0155504,0.592822,0.672216
C,RR,R,0.0125949,0.598568,0.674478
C,RR,R,0.0157807,0.569435,0.642051
C,RR,R,0.015759,0.587783,0.688849
C,RR,R,0.0174015,0.615315,0.692295
C,RR,R,0.0162155,0.585233,0.65638
C,RR,R,0.0162903,0.573668,0.654623
C,RR,R,0.015709,0.56123,0.653322
C,RR,R,0.0141983,0.594252,0.672701
C,RR,R,0.0171332,0.589568,0.664147
C,RR,R,0.0155705,0.569279,0.663814
C,RR,R,0.0157898,0.605203,0.681971
C,RR,R,0.0165819,0.587101,0.668028
C,RR,R,0.0160125,0.586257,0.680418
C,CR,CC,0.0205813,0.660625,0.747476
C,CR,CC,0.0199782,0.62532,0.704295
C,CR,CC,0.0197308,0.591726,0.688037
C,CR,CC,0.0190634,0.611413,0.693376
C,CR,CC,0.0197877,0.596737,0.676802
C,CR,CC,0.0184728,0.565447,0.642915
C,CR,CC,0.0183818,0.561852,0.656907
C,CR,CC,0.0198698,0.602974,0.686356
C,CR,CC,0.0186985,0.578334,0.65656
C,CR,CC,0.0187237,0.579155,0.659373
C,CR,CC,0.0212077,0.587892,0.701729
C,CR,CC,0.0144691,0.645604,0.726785
C,CR,CC,0.019728,0.631311,0.732367
C,CR,CC,0.0196804,0.643038,0.721796
C,CR,CC,0.0205902,0.624173,0.702476
C,CR,CC,0.0191023,0.585312,0.681197
C,CR,CC,0.0197644,0.604375,0.683559
C,CR,CC,0.0139098,0.579788,0.658415
C,CR,CC,0.0195345,0.57857,0.677774
C,CR,CC,0.0183241,0.597681,0.677075
C,CR,RR,0.0210196,0.591818,0.673279
C,CR,RR,0.0194344,0.560113,0.639248
C,CR,RR,0.0193846,0.563477,0.658458
C,CR,RR,0.0201924,0.570371,0.649837
C,CR,RR,0.0192939,0.571615,0.653061
C,CR,RR,0.0198953,0.559645,0.636761
C,CR,RR,0.0190605,0.53397,0.628758
C,CR,RR,0.0194637,0.594926,0.675824
C,CR,RR,0.0207715,0.587538,0.672587
C,CR,RR,0.0197608,0.569377,0.65203
C,CR,RR,0.0198366,0.586888,0.685562
C,CR,RR,0.0202651,0.590194,0.668774
C,CR,RR,0.0152476,0.58711,0.670415
C,CR,RR,0.0200682,0.560632,0.638667
C,CR,RR,0.0193114,0.539182,0.639415
C,CR,RR,0.0196021,0.626767,0.714848
C,CR,RR,0.0208137,0.59609,0.675359
C,CR,RR,0.0199286,0.57468,0.670883
C,CR,RR,0.0212785,0.611828,0.693096
C,CR,RR,0.020205,0.587956,0.672749
C,CR,CR,0.0201339,0.587093,0.689501
C,CR,CR,0.0189279,0.621486,0.704983
C,CR,CR,0.0202434,0.626947,0.710854
C,CR,CR,0.0196377,0.599592,0.696016
C,CR,CR,0.0206327,0.635802,0.720098
C,CR,CR,0.0200456,0.611862,0.690966
C,CR,CR,0.0191846,0.578539,0.674576
C,CR,CR,0.0191902,0.6175,0.701142
C,CR,CR,0.0202678,0.606044,0.692104
C,CR,CR,0.019366,0.596144,0.694082
C,CR,CR,0.0153167,0.632259,0.718589
C,CR,CR,0.0196567,0.619763,0.704444
C,CR,CR,0.0195293,0.597186,0.695955
C,CR,CR,0.0144486,0.63869,0.719975
C,CR,CR,0.019605,0.61902,0.702466
C,CR,CR,0.0199682,0.606356,0.699016
C,CR,CR,0.0192065,0.623999,0.705592
C,CR,CR,0.019555,0.592881,0.669756
C,CR,CR,0.0188333,0.571086,0.661655
C,CR,CR,0.0196727,0.600606,0.681267
C,CR,RC,0.0198357,0.589146,0.670737
C,CR,RC,0.0149085,0.569043,0.64766
C,CR,RC,0.018933,0.546859,0.639655
C,CR,RC,0.0191802,0.585106,0.661361
C,CR,RC,0.0196222,0.556275,0.635393
C,CR,RC,0.0186493,0.542136,0.63353
C,CR,RC,0.0190209,0.583015,0.659027
C,CR,RC,0.0205091,0.56199,0.640041
C,CR,RC,0.0185528,0.535877,0.615087
C,CR,RC,0.0185424,0.539043,0.63276
C,CR,RC,0.0188442,0.583439,0.660527
C,CR,RC,0.0222948,0.571546,0.659767
C,CR,RC,0.0190604,0.564026,0.654357
C,CR,RC,0.0200086,0.600401,0.679373
C,CR,RC,0.0191895,0.561951,0.636735
C,CR,RC,0.0142566,0.550928,0.627621
C,CR,RC,0.0199821,0.555016,0.652737
C,CR,RC,0.0194098,0.569522,0.647837
C,CR,RC,0.0193315,0.558678,0.6353
C,CR,RC,0.0189959,0.54218,0.615631
C,CR,C,0.0186564,0.537449,0.631818
C,CR,C,0.0185245,0.546999,0.622002
C,CR,C,0.0175976,0.531319,0.608372
C,CR,C,0.0129172,0.53095,0.605102
C,CR,C,0.0130006,0.525795,0.620437
C,CR,C,0.0180726,0.580824,0.662665
C,CR,C,0.0142317,0.586205,0.667548
C,CR,C,0.0180353,0.55469,0.630882
C,CR,C,0.0172985,0.549824,0.643439
C,CR,C,0.0181483,0.591467,0.666364
C,CR,C,0.0139458,0.551289,0.625833
C,CR,C,0.0178207,0.536069,0.611447
C,CR,C,0.018036,0.559084,0.657441
C,CR,C,0.0137467,0.611337,0.689474
C,CR,C,0.018572,0.567313,0.643895
C,CR,C,0.0182404,0.566028,0.645904
C,CR,C,0.0182172,0.555592,0.646218
C,CR,C,0.0186579,0.587933,0.667874
C,CR,C,0.0182284,0.549569,0.626795
C,CR,C,0.017934,0.543221,0.619325
C,CR,R,0.0132003,0.547371,0.637731
C,CR,R,0.0131248,0.594129,0.665425
C,CR,R,0.00896066,0.572088,0.646082
C,CR,R,0.0132609,0.56468,0.638176
C,CR,R,0.0132998,0.558804,0.643391
C,CR,R,0.00942466,0.598087,0.669361
C,CR,R,0.0133496,0.569108,0.641401
C,CR,R,0.0132543,0.568721,0.638611
C,CR,R,0.0137719,0.549694,0.63548
C,CR,R,0.0128526,0.571737,0.643543
C,CR,R,0.0135215,0.574084,0.644237
C,CR,R,0.0141978,0.568716,0.639067
C,CR,R,0.0128933,0.549571,0.635713
C,CR,R,0.0130188,0.601771,0.67675
C,CR,R,0.0144296,0.604685,0.680184
C,CR,R,0.0138147,0.584026,0.655915
C,CR,R,0.0135636,0.591456,0.683354
C,CR,R,0.0132463,0.600889,0.670511
C,CR,R,0.014071,0.600701,0.675122
C,CR,R,0.0136842,0.581847,0.65919
C,RC,CC,0.0206487,0.576854,0.688711
C,RC,CC,0.0225219,0.597574,0.681169
C,RC,CC,0.0215168,0.578622,0.659081
C,RC,CC,0.0212809,0.568094,0.645148
C,RC,CC,0.0172475,0.530046,0.626266
C,RC,CC,0.0199049,0.551072,0.632738
C,RC,CC,0.0209742,0.571458,0.655241
C,RC,CC,0.0220444,0.561041,0.644543
C,RC,CC,0.0205073,0.53265,0.626956
C,RC,CC,0.0167696,0.558073,0.638745
C,RC,CC,0.0212081,0.560206,0.641479
C,RC,CC,0.0215048,0.55341,0.636249
C,RC,CC,0.017148,0.536229,0.636785
C,RC,CC,0.0202044,0.561589,0.643136
C,RC,CC,0.0211777,0.560641,0.63767
C,RC,CC,0.0206775,0.534397,0.626688
C,RC,CC,0.0212647,0.548828,0.62906
C,RC,CC,0.0165769,0.531151,0.613484
C,RC,CC,0.0164798,0.523924,0.605665
C,RC,CC,0.019813,0.525628,0.615076
C,RC,RR,0.0213818,0.544288,0.62546
C,RC,RR,0.0181722,0.532311,0.614873
C,RC,RR,0.0223104,0.53726,0.621339
C,RC,RR,0.0218559,0.516336,0.611926
C,RC,RR,0.0233917,0.543362,0.62654
C,RC,RR,0.0212535,0.523874,0.604616
C,RC,RR,0.0209101,0.519096,0.598611
C,RC,RR,0.0208649,0.506275,0.599025
C,RC,RR,0.0208872,0.534811,0.615228
C,RC,RR,0.0217876,0.535156,0.621344
C,RC,RR,0.0214024,0.549523,0.64005
C,RC,RR,0.0218466,0.546191,0.645408
C,RC,RR,0.023156,0.582472,0.672575
C,RC,RR,0.0189129,0.574253,0.660156
C,RC,RR,0.0228192,0.587852,0.676494
C,RC,RR,0.0221107,0.58806,0.693879
C,RC,RR,0.0228266,0.597752,0.688474
C,RC,RR,0.0224956,0.580751,0.666525
C,RC,RR,0.0225223,0.57424,0.675635
C,RC,RR,0.0233847,0.598523,0.683204
C,RC,CR,0.0220413,0.590442,0.678237
C,RC,CR,0.0217127,0.56032,0.646219
C,RC,CR,0.017369,0.562391,0.665172
C,RC,CR,0.0182923,0.595446,0.680939
C,RC,CR,0.0216311,0.570429,0.651193
C,RC,CR,0.0210111,0.554586,0.635161
C,RC,CR,0.0211294,0.548427,0.64868
C,RC,CR,0.0219437,0.590559,0.672214
C,RC,CR,0.022066,0.563197,0.648134
C,RC,CR,0.0208725,0.545895,0.628583
C,RC,CR,0.0218217,0.536982,0.644134
C,RC,CR,0.0163713,0.272184,0.37606
C,RC,CR,0.0160519,0.276083,0.378539
C,RC,CR,0.0163542,0.280571,0.36533
C,RC,CR,0.0163132,0.275272,0.35252
C,RC,CR,0.0162007,0.287185,0.367215
C,RC,CR,0.0163172,0.27555,0.413541
C,RC,CR,0.0172014,0.275741,0.364482
C,RC,CR,0.0161196,0.272256,0.361014
C,RC,CR,0.0165574,0.276164,0.363882
C,RC,RC,0.0172979,0.274907,0.36583
C,RC,RC,0.01666,0.275969,0.375143
C,RC,RC,0.0174808,0.27548,0.402147
C,RC,RC,0.0170643,0.275534,0.357805
C,RC,RC,0.0165779,0.279241,0.362803
C,RC,RC,0.0171893,0.277475,0.364932
C,RC,RC,0.0172836,0.272532,0.354282
C,RC,RC,0.0187558,0.273145,0.37039
C,RC,RC,0.0169579,0.273324,0.359507
C,RC,RC,0.0175182,0.26946,0.355516
C,RC,RC,0.0167506,0.276876,0.359714
C,RC,RC,0.0168826,0.274465,0.357408
C,RC,RC,0.016711,0.273599,0.357644
C,RC,RC,0.0166964,0.274852,0.371252
C,RC,RC,0.0166414,0.270516,0.35171
C,RC,RC,0.0166646,0.269526,0.34626
C,RC,RC,0.0166985,0.264382,0.347417
C,RC,RC,0.0138622,0.271685,0.354324
C,RC,RC,0.0176504,0.274703,0.356734
C,RC,RC,0.0167587,0.268527,0.357921
C,RC,C,0.0156928,0.27338,0.355012
C,RC,C,0.0168219,0.268484,0.353449
C,RC,C,0.0159829,0.264143,0.340692
C,RC,C,0.0132928,0.270448,0.35566
C,RC,C,0.0167207,0.272775,0.353284
C,RC,C,0.0154789,0.267638,0.363061
C,RC,C,0.0124178,0.265375,0.343825
C,RC,C,0.0157973,0.263152,0.344266
C,RC,C,0.0154587,0.2618,0.338711
C,RC,C,0.0155206,0.262043,0.34094
C,RC,C,0.0155317,0.260409,0.34126
C,RC,C,0.0157273,0.268926,0.397736
C,RC,C,0.0155087,0.266678,0.345083
C,RC,C,0.0161099,0.267892,0.344371
C,RC,C,0.0161723,0.269647,0.350874
C,RC,C,0.0157942,0.269557,0.352489
C,RC,C,0.015552,0.270963,0.347944
C,RC,C,0.0159502,0.276406,0.384134
C,RC,C,0.0157366,0.281587,0.365443
C,RC,C,0.0159111,0.275216,0.35263
C,RC,R,0.011143,0.27682,0.35396
C,RC,R,0.0116714,0.288303,0.360754
C,RC,R,0.0117501,0.278843,0.350821
C,RC,R,0.0110844,0.277712,0.371762
C,RC,R,0.0111537,0.272708,0.349971
C,RC,R,0.0111679,0.271933,0.346444
C,RC,R,0.0112651,0.274627,0.359478
C,RC,R,0.0112487,0.276111,0.35435
C,RC,R,0.00834829,0.269792,0.345596
C,RC,R,0.0110187,0.269187,0.360273
C,RC,R,0.0111717,0.268996,0.344104
C,RC,R,0.0111744,0.268554,0.343325
C,RC,R,0.0112724,0.271186,0.352398
C,RC,R,0.011306,0.273545,0.358991
C,RC,R,0.0112182,0.275077,0.359849
C,RC,R,0.0114997,0.280248,0.371283
C,RC,R,0.0111713,0.276705,0.354408
C,RC,R,0.011242,0.283798,0.371516
C,RC,R,0.00799301,0.292056,0.376567
C,RC,R,0.0182539,0.294571,0.376671
C,C,CC,0.0175977,0.350214,0.452642
C,C,CC,0.0153114,0.335698,0.436095
C,C,CC,0.0160357,0.330051,0.415282
C,C,CC,0.0114419,0.32217,0.401929
C,C,CC,0.015316,0.322129,0.404418
C,C,CC,0.0153171,0.320399,0.40231
C,C,CC,0.0152456,0.319303,0.419233
C,C,CC,0.0152019,0.319411,0.399614
C,C,CC,0.0151659,0.326509,0.412324
C,C,CC,0.0149826,0.324993,0.401025
C,C,CC,0.0122347,0.330138,0.417128
C,C,CC,0.0153846,0.339409,0.435719
C,C,CC,0.0158188,0.331337,0.411843
C,C,CC,0.0157322,0.329409,0.4129
C,C,CC,0.0153414,0.325596,0.410483
C,C,CC,0.0152943,0.323829,0.40749
C,C,CC,0.0153323,0.326853,0.419849
C,C,CC,0.0159894,0.325304,0.404427
C,C,CC,0.015299,0.328139,0.410967
C,C,CC,0.0153812,0.328023,0.411126
C,C,RR,0.017529,0.3246,0.406783
C,C,RR,0.0169545,0.322846,0.402519
C,C,RR,0.0167959,0.322639,0.452
C,C,RR,0.0172209,0.328099,0.409918
C,C,RR,0.0174841,0.324664,0.406869
C,C,RR,0.0168162,0.323767,0.406779
C,C,RR,0.0166223,0.31972,0.398693
C,C,RR,0.0167955,0.318561,0.430572
C,C,RR,0.0168658,0.32282,0.406634
C,C,RR,0.0165963,0.323494,0.404193
C,C,RR,0.0170654,0.322946,0.405582
C,C,RR,0.0168448,0.321316,0.405991
C,C,RR,0.0168131,0.321273,0.420811
C,C,RR,0.0181918,0.320806,0.401628
C,C,RR,0.0171084,0.32391,0.407401
C,C,RR,0.0169744,0.321533,0.405727
C,C,RR,0.0169167,0.318131,0.404146
C,C,RR,0.0167692,0.320497,0.420029
C,C,RR,0.0166439,0.319294,0.401088
C,C,RR,0.017021,0.318137,0.403173
C,C,CR,0.0154931,0.326512,0.410293
C,C,CR,0.0159986,0.327481,0.4094
C,C,CR,0.0158915,0.323394,0.406956
C,C,CR,0.0154785,0.320453,0.419948
C,C,CR,0.0153798,0.320192,0.39885
C,C,CR,0.0116359,0.320246,0.401822
C,C,CR,0.015418,0.321493,0.401425
C,C,CR,0.0153642,0.322292,0.400932
C,C,CR,0.0154039,0.321409,0.398444
C,C,CR,0.0155107,0.322099,0.445571
C,C,CR,0.0154713,0.321293,0.401324
C,C,CR,0.0154435,0.320697,0.408944
C,C,CR,0.0154965,0.321613,0.403052
C,C,CR,0.0153872,0.320591,0.402065
C,C,CR,0.0152869,0.300625,0.409952
C,C,CR,0.0149532,0.295714,0.377798
C,C,CR,0.0149013,0.295657,0.375591
C,C,CR,0.0147842,0.295696,0.376721
C,C,CR,0.0148685,0.295722,0.373231
C,C,CR,0.0111558,0.295649,0.390031
C,C,RC,0.0156544,0.295559,0.377277
C,C,RC,0.0155934,0.295563,0.378622
C,C,RC,0.0155023,0.295829,0.373445
C,C,RC,0.0156196,0.297332,0.373112
C,C,RC,0.0118992,0.297299,0.380456
C,C,RC,0.0155036,0.297596,0.390443
C,C,RC,0.0155081,0.297307,0.379183
C,C,RC,0.015556,0.297303,0.383023
C,C,RC,0.0153971,0.297676,0.37955
C,C,RC,0.0153342,0.298241,0.373169
C,C,RC,0.0155387,0.297337,0.376529
C,C,RC,0.0154321,0.2974,0.394562
C,C,RC,0.0155259,0.297371,0.37974
C,C,RC,0.0154327,0.297354,0.379296
C,C,RC,0.0154861,0.302135,0.386557
C,C,RC,0.0154091,0.302639,0.3802
C,C,RC,0.0163805,0.303754,0.385442
C,C,RC,0.0159307,0.307538,0.404285
C,C,RC,0.0155686,0.304762,0.391619
C,C,RC,0.0165088,0.30238,0.385635
C,C,C,0.0111181,0.301483,0.382556
C,C,C,0.0150257,0.303351,0.379713
C,C,C,0.01512,0.303554,0.385223
C,C,C,0.014741,0.302201,0.394954
C,C,C,0.0114379,0.301723,0.381497
C,C,C,0.015182,0.305231,0.386483
C,C,C,0.0146553,0.298769,0.380061
C,C,C,0.0146486,0.297987,0.374362
C,C,C,0.014426,0.300952,0.378406
C,C,C,0.0145771,0.302069,0.396666
C,C,C,0.0155466,0.304009,0.385611
C,C,C,0.0145964,0.303801,0.383803
C,C,C,0.014863,0.297958,0.379259
C,C,C,0.0144729,0.297959,0.374063
C,C,C,0.0144326,0.298067,0.377051
C,C,C,0.014485,0.298599,0.393045
C,C,C,0.0146601,0.305337,0.392011
C,C,C,0.0148689,0.302529,0.386683
C,C,C,0.014478,0.302672,0.382322
C,C,C,0.0113013,0.302473,0.379295
C,C,R,0.0102855,0.303376,0.3803
C,C,R,0.0103106,0.303164,0.406014
C,C,R,0.0103025,0.30186,0.37746
C,C,R,0.0103211,0.302424,0.386791
C,C,R,0.0102166,0.299191,0.377138
C,C,R,0.00656963,0.298559,0.379087
C,C,R,0.00731484,0.302669,0.391678
C,C,R,0.0102742,0.301064,0.376649
C,C,R,0.0103708,0.301376,0.386224
C,C,R,0.0102692,0.300053,0.379995
C,C,R,0.0111746,0.302747,0.383641
C,C,R,0.0103791,0.304403,0.383055
C,C,R,0.0102686,0.303074,0.392303
C,C,R,0.00682121,0.302135,0.379304
C,C,R,0.0110259,0.305058,0.38052
C,C,R,0.0103575,0.305409,0.384044
